user_id,cycle_num,day_in_cycle,phase,sport,duration_min,intensity_target,avg_hr_bpm,rpe,recovery_hours,temp_c,age,fitness_level
389,0,11,follicular,strength,37,3,117,2.2,14,22.9,38,intermediate
389,1,12,follicular,hiit,49,4,126,4.2,23,30.5,38,intermediate
389,0,16,ovulation,walking,50,4,126,4.0,27,8.7,38,intermediate
389,2,23,luteal,cycling,59,3,128,4.2,21,22.0,38,intermediate
389,1,11,follicular,walking,34,4,122,4.6,13,10.8,38,intermediate
389,2,2,menstruation,hiit,58,7,141,7.3,57,13.2,38,intermediate
389,0,20,luteal,strength,39,8,147,8.4,40,22.0,38,intermediate
389,2,24,luteal,running,59,4,123,4.9,34,17.4,38,intermediate
390,1,18,luteal,hiit,50,4,124,4.7,29,17.0,30,advanced
390,2,26,luteal,walking,72,6,142,7.4,54,10.0,30,advanced
390,0,23,luteal,yoga,49,6,144,6.6,39,16.1,30,advanced
390,1,24,luteal,running,47,3,127,4.0,17,24.6,30,advanced
390,0,9,follicular,hiit,47,6,128,5.7,35,17.7,30,advanced
390,1,16,ovulation,hiit,44,8,138,6.9,33,15.1,30,advanced
390,1,3,menstruation,hiit,37,5,133,5.8,29,16.6,30,advanced
390,2,5,menstruation,walking,30,6,136,7.2,28,16.4,30,advanced
390,2,19,luteal,yoga,18,3,127,4.1,7,12.8,30,advanced
390,2,24,luteal,strength,38,3,123,3.5,17,7.6,30,advanced
390,1,27,luteal,walking,48,7,144,8.0,38,5.6,30,advanced
390,0,22,luteal,hiit,56,8,155,9.3,62,4.2,30,advanced
390,0,18,luteal,yoga,34,4,132,4.3,21,15.5,30,advanced
390,1,17,luteal,walking,83,5,139,6.2,57,20.3,30,advanced
390,2,4,menstruation,hiit,52,4,126,4.8,33,12.2,30,advanced
390,1,11,follicular,yoga,60,7,139,6.3,60,27.4,30,advanced
390,2,18,luteal,cycling,28,3,123,4.6,15,11.7,30,advanced
390,0,3,menstruation,cycling,39,4,130,5.7,25,27.0,30,advanced
390,2,14,ovulation,strength,38,3,116,3.4,12,5.3,30,advanced
390,0,10,follicular,running,39,3,114,2.4,8,11.6,30,advanced
391,1,1,menstruation,running,32,3,121,3.4,17,21.5,38,intermediate
391,2,5,menstruation,cycling,24,3,111,3.8,7,26.7,38,intermediate
391,0,16,ovulation,walking,64,4,120,4.4,24,6.3,38,intermediate
391,2,24,luteal,cycling,36,4,133,5.6,16,3.8,38,intermediate
391,1,11,follicular,cycling,36,3,121,2.4,10,7.9,38,intermediate
391,2,2,menstruation,strength,55,7,144,7.0,50,12.4,38,intermediate
391,0,5,menstruation,strength,46,5,131,6.1,28,18.5,38,intermediate
391,1,27,luteal,walking,58,6,140,5.7,44,-2.6,38,intermediate
391,0,19,luteal,yoga,46,8,154,7.9,53,11.8,38,intermediate
391,1,2,menstruation,hiit,18,8,150,9.6,25,22.3,38,intermediate
391,0,6,follicular,running,33,7,137,7.4,26,6.3,38,intermediate
391,2,7,follicular,yoga,63,6,128,5.6,45,36.4,38,intermediate
391,0,4,menstruation,yoga,57,5,137,6.3,40,24.2,38,intermediate
391,1,12,follicular,hiit,36,7,134,7.2,32,12.5,38,intermediate
391,0,9,follicular,cycling,67,5,120,5.3,39,16.5,38,intermediate
391,1,13,follicular,running,59,8,139,7.5,53,22.1,38,intermediate
391,1,25,luteal,walking,66,4,130,5.1,32,11.9,38,intermediate
391,1,28,luteal,running,35,6,141,7.0,37,-3.5,38,intermediate
391,2,1,menstruation,strength,34,7,138,7.7,34,8.0,38,intermediate
391,0,13,follicular,strength,46,5,123,5.5,29,13.4,38,intermediate
392,0,17,luteal,strength,35,7,159,7.2,30,12.0,36,beginner
392,2,15,ovulation,running,25,4,128,3.3,6,2.3,36,beginner
392,2,2,menstruation,strength,44,5,150,6.5,29,-0.1,36,beginner
392,1,8,follicular,hiit,15,8,151,8.4,13,21.4,36,beginner
392,2,13,follicular,hiit,48,8,153,8.1,40,2.0,36,beginner
392,2,27,luteal,hiit,30,8,159,9.2,39,22.8,36,beginner
392,1,3,menstruation,walking,69,8,161,9.2,72,11.6,36,beginner
392,1,9,follicular,walking,26,5,135,4.7,9,14.5,36,beginner
392,1,17,luteal,strength,42,6,149,6.7,37,29.3,36,beginner
392,1,23,luteal,yoga,60,4,136,5.7,34,28.6,36,beginner
392,1,19,luteal,walking,55,7,155,8.0,57,12.5,36,beginner
392,0,11,follicular,yoga,30,5,128,4.8,20,11.8,36,beginner
392,1,12,follicular,strength,56,7,139,7.5,44,22.5,36,beginner
392,0,6,follicular,hiit,37,6,144,5.9,25,27.4,36,beginner
392,0,27,luteal,hiit,62,6,163,6.5,46,-1.8,36,beginner
392,0,5,menstruation,cycling,43,5,141,6.3,33,20.1,36,beginner
392,2,28,luteal,hiit,30,6,145,6.3,24,3.4,36,beginner
392,2,9,follicular,running,19,8,149,7.7,15,23.2,36,beginner
392,1,25,luteal,strength,46,8,167,8.2,47,10.1,36,beginner
392,0,9,follicular,yoga,33,6,141,6.6,21,22.7,36,beginner
393,0,8,follicular,strength,24,8,141,8.3,23,14.0,36,intermediate
393,1,6,follicular,cycling,69,3,116,2.3,29,28.2,36,intermediate
393,0,10,follicular,cycling,64,6,137,6.4,46,-8.3,36,intermediate
393,0,18,luteal,cycling,32,3,133,4.0,19,20.4,36,intermediate
393,2,5,menstruation,hiit,73,4,128,4.7,44,26.9,36,intermediate
393,1,26,luteal,yoga,56,8,160,9.0,58,13.7,36,intermediate
393,2,2,menstruation,walking,33,7,142,8.7,30,-1.8,36,intermediate
393,2,14,ovulation,strength,36,8,138,7.2,39,1.5,36,intermediate
393,1,7,follicular,cycling,53,7,135,6.5,51,3.2,36,intermediate
393,2,20,luteal,cycling,52,5,141,5.1,37,18.0,36,intermediate
393,2,27,luteal,walking,57,8,158,8.3,57,9.8,36,intermediate
393,1,11,follicular,running,49,4,126,4.9,18,13.6,36,intermediate
393,1,19,luteal,strength,56,5,136,6.3,38,5.9,36,intermediate
393,1,22,luteal,cycling,55,8,155,8.0,61,13.6,36,intermediate
393,2,1,menstruation,cycling,40,7,151,7.7,46,14.5,36,intermediate
393,0,27,luteal,cycling,15,3,128,3.3,6,7.7,36,intermediate
393,1,23,luteal,strength,56,3,128,2.9,21,1.2,36,intermediate
393,1,8,follicular,hiit,38,3,118,3.3,11,19.2,36,intermediate
393,0,11,follicular,walking,44,6,134,6.5,34,5.7,36,intermediate
393,1,1,menstruation,yoga,67,5,138,6.3,44,18.2,36,intermediate
394,2,12,follicular,cycling,15,5,132,4.7,12,12.2,34,intermediate
394,2,26,luteal,walking,23,3,130,2.8,14,12.3,34,intermediate
394,1,2,menstruation,running,18,8,159,8.4,22,20.9,34,intermediate
394,2,25,luteal,running,65,8,162,7.5,72,6.5,34,intermediate
394,0,27,luteal,hiit,57,5,144,5.4,34,2.6,34,intermediate
394,1,23,luteal,walking,37,5,139,6.6,24,0.4,34,intermediate
394,0,28,luteal,yoga,40,6,145,6.4,30,-3.2,34,intermediate
394,2,21,luteal,yoga,40,7,151,7.8,33,29.9,34,intermediate
394,2,10,follicular,cycling,19,6,134,6.6,11,6.3,34,intermediate
394,2,1,menstruation,strength,50,3,129,3.8,24,14.4,34,intermediate
394,1,16,ovulation,walking,45,3,120,3.3,17,15.2,34,intermediate
394,0,24,luteal,yoga,43,3,125,3.8,20,2.4,34,intermediate
394,0,23,luteal,cycling,15,8,160,8.2,22,0.8,34,intermediate
394,1,3,menstruation,hiit,62,7,148,7.6,51,5.6,34,intermediate
394,2,5,menstruation,yoga,37,4,137,4.1,14,20.4,34,intermediate
394,0,17,luteal,yoga,45,4,132,5.1,17,16.5,34,intermediate
394,0,20,luteal,cycling,18,4,136,5.0,15,11.8,34,intermediate
394,1,19,luteal,walking,25,8,155,9.3,18,30.6,34,intermediate
394,1,4,menstruation,running,54,4,132,4.3,26,12.6,34,intermediate
394,2,13,follicular,walking,71,8,144,8.6,64,10.1,34,intermediate
395,0,2,menstruation,hiit,39,6,149,7.0,29,8.9,32,beginner
395,2,11,follicular,yoga,36,8,150,8.5,43,19.5,32,beginner
395,1,2,menstruation,cycling,57,5,144,7.0,37,7.5,32,beginner
395,1,21,luteal,strength,48,7,173,7.8,43,4.6,32,beginner
395,2,18,luteal,running,53,5,149,4.9,37,2.6,32,beginner
395,2,8,follicular,strength,42,6,140,5.5,32,18.0,32,beginner
395,1,25,luteal,running,15,5,142,6.4,7,-2.5,32,beginner
395,1,17,luteal,strength,26,8,175,8.3,27,8.3,32,beginner
395,2,5,menstruation,running,43,4,140,5.3,25,15.3,32,beginner
395,2,26,luteal,yoga,63,3,139,4.1,23,19.3,32,beginner
395,1,28,luteal,running,60,6,154,6.5,48,6.7,32,beginner
395,0,21,luteal,strength,62,4,135,5.3,34,17.5,32,beginner
395,0,17,luteal,walking,48,8,169,8.2,56,30.4,32,beginner
395,0,24,luteal,cycling,37,5,147,5.4,25,17.7,32,beginner
395,0,14,ovulation,running,30,4,128,4.2,13,18.5,32,beginner
395,1,24,luteal,hiit,28,8,174,8.5,27,6.8,32,beginner
395,2,12,follicular,hiit,49,5,143,5.1,34,1.3,32,beginner
395,2,28,luteal,strength,22,6,154,7.1,13,6.9,32,beginner
395,2,21,luteal,hiit,55,6,155,6.7,56,16.7,32,beginner
395,1,20,luteal,walking,60,5,150,5.7,50,22.0,32,beginner
396,0,27,luteal,running,30,3,130,4.1,11,7.3,32,beginner
396,2,17,luteal,strength,44,6,152,6.4,39,10.2,32,beginner
396,0,26,luteal,strength,53,6,159,5.9,38,11.9,32,beginner
396,1,12,follicular,yoga,60,8,160,7.6,62,3.4,32,beginner
396,2,5,menstruation,yoga,31,4,134,3.9,18,16.3,32,beginner
396,2,25,luteal,strength,54,7,156,7.0,53,8.7,32,beginner
396,0,10,follicular,hiit,40,6,141,5.5,25,21.4,32,beginner
396,1,6,follicular,strength,22,8,156,8.8,20,9.2,32,beginner
396,2,7,follicular,yoga,27,8,156,8.5,33,15.9,32,beginner
396,1,8,follicular,yoga,43,4,128,4.2,20,24.8,32,beginner
396,0,22,luteal,cycling,38,6,150,6.5,33,4.8,32,beginner
396,2,16,ovulation,hiit,57,4,132,3.7,21,12.2,32,beginner
396,0,13,follicular,hiit,33,4,136,4.2,19,8.2,32,beginner
396,1,18,luteal,yoga,50,7,165,9.0,45,18.6,32,beginner
396,2,15,ovulation,cycling,34,8,158,7.9,33,11.1,32,beginner
396,0,7,follicular,walking,35,3,122,3.3,14,15.4,32,beginner
396,0,28,luteal,walking,51,8,166,9.1,56,20.2,32,beginner
396,0,2,menstruation,strength,41,5,143,6.0,32,4.7,32,beginner
396,2,26,luteal,yoga,20,7,162,7.9,19,24.3,32,beginner
396,0,3,menstruation,cycling,36,4,139,4.8,15,3.9,32,beginner
397,1,3,menstruation,hiit,69,6,154,6.9,59,13.0,32,beginner
397,0,25,luteal,running,29,7,159,7.2,27,0.8,32,beginner
397,0,22,luteal,strength,63,4,144,4.5,32,12.4,32,beginner
397,2,11,follicular,walking,33,4,125,4.3,14,12.6,32,beginner
397,1,16,ovulation,running,36,6,138,5.8,28,26.5,32,beginner
397,1,2,menstruation,yoga,56,5,147,5.2,41,17.8,32,beginner
397,1,26,luteal,cycling,34,7,164,8.4,34,18.5,32,beginner
397,2,1,menstruation,cycling,34,6,149,6.6,28,24.4,32,beginner
397,0,23,luteal,cycling,38,6,154,7.6,31,22.9,32,beginner
397,2,26,luteal,hiit,18,3,131,4.1,10,22.4,32,beginner
397,0,14,ovulation,running,23,4,132,3.9,12,18.4,32,beginner
397,2,12,follicular,yoga,41,4,129,4.7,18,25.1,32,beginner
397,2,6,follicular,yoga,32,7,145,6.8,23,13.0,32,beginner
397,0,20,luteal,walking,39,3,130,4.2,14,28.5,32,beginner
397,2,9,follicular,strength,54,3,128,3.0,23,2.9,32,beginner
397,2,21,luteal,running,42,3,132,4.3,19,2.9,32,beginner
397,1,12,follicular,cycling,42,5,143,5.7,25,19.0,32,beginner
397,0,11,follicular,cycling,40,4,129,3.2,15,17.4,32,beginner
397,1,23,luteal,walking,70,6,158,6.7,55,11.6,32,beginner
397,2,16,ovulation,cycling,49,3,124,2.7,18,18.7,32,beginner
398,1,6,follicular,walking,49,4,132,3.9,18,25.6,37,beginner
398,2,18,luteal,hiit,41,5,143,5.9,28,21.8,37,beginner
398,2,11,follicular,cycling,61,8,154,7.4,64,12.2,37,beginner
398,0,20,luteal,strength,15,3,129,3.7,9,32.3,37,beginner
398,0,6,follicular,strength,45,7,141,6.6,40,6.0,37,beginner
398,2,15,ovulation,running,63,3,133,2.5,22,26.3,37,beginner
398,0,15,ovulation,cycling,62,7,140,6.5,47,8.6,37,beginner
398,1,28,luteal,yoga,53,4,133,4.8,36,1.9,37,beginner
398,0,1,menstruation,walking,34,6,145,6.3,28,12.0,37,beginner
398,1,25,luteal,hiit,34,5,149,5.6,22,22.1,37,beginner
398,2,3,menstruation,yoga,49,7,159,8.3,48,8.8,37,beginner
398,2,19,luteal,hiit,43,5,145,6.3,27,7.2,37,beginner
398,1,9,follicular,yoga,70,3,119,2.8,32,15.9,37,beginner
398,1,7,follicular,walking,38,6,140,4.9,27,19.5,37,beginner
398,0,22,luteal,cycling,36,5,145,5.0,27,25.6,37,beginner
398,1,16,ovulation,walking,34,6,144,5.9,23,2.9,37,beginner
398,1,10,follicular,strength,56,4,136,4.2,28,16.5,37,beginner
398,1,12,follicular,walking,55,5,137,4.5,33,20.4,37,beginner
398,2,25,luteal,cycling,28,7,149,7.6,31,12.7,37,beginner
398,1,18,luteal,running,58,6,146,7.2,48,17.9,37,beginner
399,0,19,luteal,running,41,8,175,8.5,42,18.8,18,intermediate
399,1,18,luteal,yoga,15,4,145,4.6,10,28.3,18,intermediate
399,0,15,ovulation,yoga,48,6,150,6.1,34,16.4,18,intermediate
399,1,20,luteal,hiit,69,5,152,5.7,49,13.0,18,intermediate
399,1,10,follicular,walking,56,4,129,3.7,21,23.0,18,intermediate
399,0,2,menstruation,strength,57,5,144,5.8,49,23.8,18,intermediate
399,0,17,luteal,strength,44,3,141,4.5,16,14.5,18,intermediate
399,1,19,luteal,walking,35,4,153,4.2,19,13.5,18,intermediate
399,1,14,ovulation,running,25,4,134,3.2,6,6.9,18,intermediate
399,1,22,luteal,strength,33,6,156,7.4,25,6.7,18,intermediate
399,0,11,follicular,yoga,73,5,145,4.7,32,7.1,18,intermediate
399,1,15,ovulation,yoga,56,5,137,5.3,27,8.4,18,intermediate
399,2,9,follicular,cycling,44,4,133,3.8,26,13.5,18,intermediate
399,0,16,ovulation,running,35,8,149,7.5,32,12.6,18,intermediate
399,1,11,follicular,strength,53,8,157,8.0,53,17.8,18,intermediate
399,2,18,luteal,hiit,52,6,153,6.9,41,8.0,18,intermediate
399,0,23,luteal,strength,46,4,142,6.1,25,5.5,18,intermediate
399,1,21,luteal,strength,55,7,164,8.1,47,12.8,18,intermediate
399,2,14,ovulation,strength,45,8,166,7.9,36,10.4,18,intermediate
399,2,8,follicular,walking,41,5,139,5.4,20,29.0,18,intermediate
400,2,4,menstruation,yoga,39,3,127,3.8,18,7.9,27,intermediate
400,0,14,ovulation,walking,25,4,124,4.2,21,21.9,27,intermediate
400,1,5,menstruation,yoga,24,6,148,8.0,17,18.8,27,intermediate
400,2,22,luteal,hiit,15,8,158,7.7,11,16.6,27,intermediate
400,1,3,menstruation,cycling,33,7,151,7.8,32,8.8,27,intermediate
400,2,10,follicular,running,53,5,131,4.7,31,2.6,27,intermediate
400,1,20,luteal,running,47,5,144,6.0,26,21.9,27,intermediate
400,2,18,luteal,running,47,3,136,3.3,20,12.1,27,intermediate
400,2,27,luteal,running,75,3,133,3.5,24,7.2,27,intermediate
400,0,12,follicular,walking,26,3,116,2.9,9,20.8,27,intermediate
400,0,8,follicular,strength,40,4,135,4.5,17,-5.1,27,intermediate
400,1,13,follicular,hiit,20,6,139,5.4,13,6.0,27,intermediate
400,1,1,menstruation,running,49,3,123,4.1,20,14.2,27,intermediate
400,2,19,luteal,walking,15,7,158,7.8,11,12.1,27,intermediate
400,1,26,luteal,hiit,43,4,140,4.2,28,29.6,27,intermediate
400,2,17,luteal,cycling,30,6,151,7.1,22,12.9,27,intermediate
400,1,21,luteal,walking,65,7,159,7.3,63,9.6,27,intermediate
400,0,3,menstruation,yoga,43,3,131,4.1,19,13.7,27,intermediate
400,0,18,luteal,cycling,17,8,159,9.3,8,18.4,27,intermediate
400,0,17,luteal,hiit,15,6,152,6.5,7,22.2,27,intermediate
401,2,14,ovulation,hiit,32,8,144,8.2,33,12.2,25,advanced
401,2,17,luteal,walking,15,3,120,3.0,6,10.0,25,advanced
401,2,5,menstruation,walking,30,5,138,6.3,22,20.7,25,advanced
401,0,17,luteal,yoga,31,5,143,6.3,19,29.3,25,advanced
401,2,19,luteal,cycling,49,7,152,7.6,57,28.8,25,advanced
401,0,13,follicular,yoga,48,4,123,4.5,24,17.1,25,advanced
401,1,7,follicular,cycling,35,6,137,5.0,29,20.2,25,advanced
401,2,13,follicular,yoga,73,4,124,3.9,28,11.6,25,advanced
401,1,14,ovulation,cycling,23,4,132,3.5,12,11.2,25,advanced
401,1,16,ovulation,running,55,8,139,7.9,44,11.8,25,advanced
401,0,19,luteal,strength,28,5,148,5.2,19,11.1,25,advanced
401,2,11,follicular,walking,56,4,129,4.8,28,21.0,25,advanced
401,0,14,ovulation,hiit,45,4,124,3.3,23,18.8,25,advanced
401,1,23,luteal,cycling,52,6,144,5.6,39,13.0,25,advanced
401,2,18,luteal,cycling,72,8,158,8.4,72,25.6,25,advanced
401,1,28,luteal,cycling,39,4,130,3.8,17,12.6,25,advanced
401,1,20,luteal,walking,53,5,144,5.6,39,10.3,25,advanced
401,1,18,luteal,cycling,28,5,138,4.9,20,12.8,25,advanced
401,1,11,follicular,running,82,6,134,6.7,59,11.9,25,advanced
401,2,20,luteal,strength,69,7,145,7.9,67,1.0,25,advanced
402,2,6,follicular,strength,46,3,107,2.7,13,16.8,33,advanced
402,1,26,luteal,hiit,46,7,135,8.7,36,-0.7,33,advanced
402,1,23,luteal,running,43,6,139,7.4,36,9.4,33,advanced
402,0,1,menstruation,hiit,57,3,111,3.6,28,9.3,33,advanced
402,2,28,luteal,walking,55,6,143,6.1,49,9.2,33,advanced
402,1,1,menstruation,strength,15,8,157,9.4,18,16.2,33,advanced
402,1,2,menstruation,hiit,33,3,124,4.1,13,9.9,33,advanced
402,1,3,menstruation,running,49,7,138,8.5,47,15.1,33,advanced
402,1,18,luteal,hiit,34,4,128,5.2,23,19.4,33,advanced
402,0,15,ovulation,yoga,40,3,110,2.7,14,14.4,33,advanced
402,2,21,luteal,strength,72,6,143,6.5,65,14.5,33,advanced
402,2,11,follicular,hiit,45,8,144,8.2,39,15.0,33,advanced
402,0,19,luteal,yoga,50,8,143,8.4,58,25.4,33,advanced
402,1,7,follicular,yoga,54,5,130,4.8,41,9.9,33,advanced
402,1,4,menstruation,hiit,49,6,135,7.0,44,-0.2,33,advanced
402,0,26,luteal,hiit,23,7,142,8.1,26,6.4,33,advanced
402,0,18,luteal,hiit,52,8,155,8.8,56,20.4,33,advanced
402,2,12,follicular,yoga,37,5,128,4.7,24,16.6,33,advanced
402,0,12,follicular,strength,50,8,147,8.1,51,17.0,33,advanced
402,0,25,luteal,hiit,64,5,132,6.4,48,23.0,33,advanced
403,0,24,luteal,yoga,62,3,137,3.5,35,23.3,36,beginner
403,1,4,menstruation,walking,15,5,140,6.1,9,17.9,36,beginner
403,1,21,luteal,strength,45,7,158,7.4,39,1.0,36,beginner
403,1,18,luteal,cycling,47,8,158,9.1,51,14.1,36,beginner
403,1,24,luteal,walking,37,7,155,7.1,34,1.3,36,beginner
403,2,17,luteal,walking,44,6,151,6.5,39,-0.6,36,beginner
403,1,26,luteal,cycling,41,7,162,8.2,43,13.1,36,beginner
403,2,16,ovulation,strength,55,4,124,3.3,20,13.4,36,beginner
403,0,15,ovulation,cycling,55,5,136,5.0,26,24.1,36,beginner
403,2,18,luteal,running,38,3,133,3.6,11,13.7,36,beginner
403,0,12,follicular,walking,40,7,143,6.6,35,16.6,36,beginner
403,2,23,luteal,cycling,31,6,150,7.5,31,12.6,36,beginner
403,2,9,follicular,yoga,65,7,153,6.9,51,5.9,36,beginner
403,2,11,follicular,running,57,8,157,7.9,55,35.3,36,beginner
403,1,8,follicular,strength,50,5,128,5.8,29,17.8,36,beginner
403,1,17,luteal,cycling,37,3,134,4.0,13,8.1,36,beginner
403,1,12,follicular,yoga,33,7,149,7.2,32,27.7,36,beginner
403,0,8,follicular,hiit,57,5,129,5.1,33,12.4,36,beginner
403,2,20,luteal,cycling,51,7,155,7.3,44,14.8,36,beginner
403,2,24,luteal,hiit,59,7,156,7.5,54,8.0,36,beginner
404,1,10,follicular,walking,30,7,135,7.4,22,24.5,39,beginner
404,1,1,menstruation,hiit,51,5,143,5.4,41,23.7,39,beginner
404,2,10,follicular,cycling,56,3,118,3.0,23,13.8,39,beginner
404,1,28,luteal,running,43,3,139,3.3,23,21.7,39,beginner
404,1,18,luteal,yoga,52,4,133,4.5,26,6.5,39,beginner
404,1,9,follicular,yoga,56,6,140,7.1,44,5.6,39,beginner
404,2,24,luteal,running,46,3,130,3.8,21,17.8,39,beginner
404,2,28,luteal,hiit,21,4,134,3.8,11,25.9,39,beginner
404,0,9,follicular,cycling,50,5,142,5.5,30,19.5,39,beginner
404,2,25,luteal,yoga,46,6,158,6.2,44,14.1,39,beginner
404,2,9,follicular,yoga,56,5,130,5.0,28,13.3,39,beginner
404,1,6,follicular,cycling,47,7,141,6.9,49,16.1,39,beginner
404,0,5,menstruation,walking,42,8,159,9.4,45,21.2,39,beginner
404,1,3,menstruation,strength,53,7,151,7.8,54,7.4,39,beginner
404,0,23,luteal,cycling,39,3,133,3.3,18,18.8,39,beginner
404,2,21,luteal,running,79,4,138,4.8,47,27.6,39,beginner
404,1,13,follicular,walking,54,8,159,8.6,52,3.4,39,beginner
404,2,17,luteal,yoga,59,7,150,8.2,57,2.2,39,beginner
404,0,7,follicular,hiit,21,5,133,4.9,9,11.2,39,beginner
404,2,22,luteal,yoga,65,5,146,5.7,42,16.3,39,beginner
405,0,15,ovulation,cycling,53,6,147,5.9,29,16.7,28,beginner
405,0,26,luteal,yoga,81,4,142,5.1,40,20.7,28,beginner
405,0,21,luteal,yoga,35,3,138,3.3,16,-0.8,28,beginner
405,1,3,menstruation,strength,28,6,152,6.6,18,9.8,28,beginner
405,0,13,follicular,cycling,21,5,140,6.1,14,21.6,28,beginner
405,0,16,ovulation,running,55,7,158,6.2,47,12.6,28,beginner
405,1,26,luteal,strength,50,5,150,4.4,34,10.0,28,beginner
405,0,12,follicular,cycling,60,8,164,7.7,54,1.5,28,beginner
405,1,12,follicular,cycling,41,6,141,7.3,26,12.8,28,beginner
405,0,17,luteal,hiit,40,8,172,8.2,37,3.3,28,beginner
405,2,22,luteal,yoga,46,7,165,7.7,42,32.2,28,beginner
405,1,23,luteal,yoga,25,4,148,4.3,16,26.6,28,beginner
405,1,20,luteal,cycling,21,5,156,5.7,20,10.6,28,beginner
405,0,9,follicular,hiit,34,3,128,3.8,12,11.7,28,beginner
405,2,26,luteal,hiit,43,6,161,7.1,30,1.9,28,beginner
405,1,13,follicular,walking,34,7,156,6.5,31,25.4,28,beginner
405,0,10,follicular,hiit,50,8,169,8.7,47,15.8,28,beginner
405,1,28,luteal,running,32,3,134,2.9,20,0.2,28,beginner
405,1,18,luteal,cycling,39,7,162,8.6,42,13.0,28,beginner
405,0,3,menstruation,hiit,68,8,166,8.6,72,16.4,28,beginner
406,1,14,ovulation,walking,33,5,132,5.0,27,12.2,31,beginner
406,2,17,luteal,cycling,56,4,143,3.8,31,5.8,31,beginner
406,1,24,luteal,strength,22,5,152,6.0,10,18.6,31,beginner
406,1,23,luteal,yoga,29,4,143,4.9,20,31.2,31,beginner
406,2,24,luteal,hiit,55,6,157,6.7,43,1.0,31,beginner
406,2,19,luteal,cycling,56,4,144,4.9,27,28.3,31,beginner
406,2,12,follicular,hiit,30,6,140,5.6,17,16.7,31,beginner
406,1,26,luteal,cycling,45,3,139,3.4,18,6.0,31,beginner
406,1,6,follicular,hiit,60,3,128,2.7,27,10.7,31,beginner
406,0,26,luteal,cycling,78,4,138,4.7,47,23.3,31,beginner
406,0,3,menstruation,yoga,45,4,139,4.6,28,16.9,31,beginner
406,0,25,luteal,walking,40,6,157,6.7,27,18.3,31,beginner
406,2,5,menstruation,yoga,36,7,156,7.0,37,2.3,31,beginner
406,0,22,luteal,yoga,44,3,146,3.7,12,9.7,31,beginner
406,0,16,ovulation,cycling,60,4,133,3.5,22,14.1,31,beginner
406,0,18,luteal,strength,20,4,137,3.9,6,11.6,31,beginner
406,1,10,follicular,strength,75,6,145,5.8,54,23.1,31,beginner
406,2,28,luteal,strength,31,3,132,3.2,18,21.1,31,beginner
406,0,12,follicular,strength,56,4,134,3.8,30,14.4,31,beginner
406,1,1,menstruation,hiit,43,5,150,6.2,33,16.5,31,beginner
407,2,27,luteal,yoga,35,7,158,7.5,36,27.3,30,intermediate
407,0,10,follicular,cycling,47,6,137,5.8,28,-0.6,30,intermediate
407,0,6,follicular,cycling,49,5,129,5.5,31,24.7,30,intermediate
407,0,22,luteal,running,28,5,142,5.6,21,9.9,30,intermediate
407,0,18,luteal,running,29,4,134,4.9,25,23.5,30,intermediate
407,1,27,luteal,cycling,48,6,155,6.3,38,1.7,30,intermediate
407,1,2,menstruation,walking,54,7,148,7.2,54,11.2,30,intermediate
407,1,11,follicular,hiit,34,7,140,7.2,32,28.7,30,intermediate
407,1,17,luteal,running,50,7,150,7.4,49,25.5,30,intermediate
407,1,19,luteal,yoga,38,7,157,8.0,45,15.6,30,intermediate
407,2,10,follicular,walking,54,5,126,6.2,31,7.3,30,intermediate
407,0,27,luteal,strength,49,7,152,7.9,50,17.7,30,intermediate
407,2,14,ovulation,hiit,40,8,152,6.9,38,9.7,30,intermediate
407,0,15,ovulation,running,40,3,121,2.2,7,10.2,30,intermediate
407,1,1,menstruation,walking,34,5,135,6.5,25,11.4,30,intermediate
407,1,12,follicular,strength,80,8,147,8.3,72,11.9,30,intermediate
407,0,19,luteal,walking,54,5,136,5.3,33,-8.7,30,intermediate
407,2,9,follicular,cycling,25,4,123,3.5,6,20.1,30,intermediate
407,2,7,follicular,running,38,5,129,6.4,20,22.3,30,intermediate
407,0,17,luteal,cycling,35,7,162,6.9,38,17.0,30,intermediate
408,1,11,follicular,yoga,38,4,136,3.7,13,2.4,18,intermediate
408,0,28,luteal,strength,51,3,144,3.9,19,0.6,18,intermediate
408,2,18,luteal,running,36,8,169,8.1,48,4.0,18,intermediate
408,1,4,menstruation,strength,17,7,164,8.1,15,2.5,18,intermediate
408,2,10,follicular,hiit,36,6,145,6.1,28,7.8,18,intermediate
408,0,25,luteal,cycling,60,5,157,6.5,47,12.2,18,intermediate
408,2,15,ovulation,hiit,68,3,125,3.5,23,2.8,18,intermediate
408,1,3,menstruation,walking,51,3,125,3.5,20,29.3,18,intermediate
408,0,9,follicular,running,37,5,144,5.1,23,14.0,18,intermediate
408,2,14,ovulation,running,48,4,134,4.4,16,1.2,18,intermediate
408,2,21,luteal,cycling,20,6,150,7.5,16,13.2,18,intermediate
408,1,10,follicular,strength,24,3,128,3.5,11,4.0,18,intermediate
408,1,12,follicular,running,38,4,134,4.0,18,29.8,18,intermediate
408,0,20,luteal,walking,50,4,145,4.9,23,18.3,18,intermediate
408,2,23,luteal,yoga,15,7,165,7.9,17,5.7,18,intermediate
408,0,7,follicular,walking,49,5,143,5.0,30,19.9,18,intermediate
408,1,19,luteal,cycling,20,7,163,7.7,15,19.3,18,intermediate
408,1,28,luteal,strength,15,7,160,7.4,12,25.2,18,intermediate
